1|KS A 0516|소용돌이 유량계에 의한 유량 측정 방법 (폐지)|2003-12-11|2003-1571||김세진|
242|KS B 0705|기계 진동 ― 열차 통과로 인한 철도 터널 내부에 발생하는 진동의 측정 (폐지)|2014-12-29|2014-0934|기계융합산업표준과|김민우|
243|KS B 0709|진동 및 충격 ― 절연기 ― 특성 명시를 위한 절차 (폐지)|2016-12-29|2016-0594|기계융합산업표준과|김민우|
244|KS B 0713-1|진동 및 충격 픽업의 교정 방법 ― 제1부: 레이저 간섭계를 이용한 1차 진동 교정 (폐지)|2012-12-12|2012-0697|기계융합산업표준과|김민우|
245|KS B 0713-10|진동 및 충격 픽업의 교정 방법 ― 제10부: 고충격 타격에 의한 1차 충격 교정 (폐지)|2012-12-12|2012-0697|기계융합산업표준과|김민우|
246|KS B 0713-11|진동 및 충격 픽업의 교정 방법 ― 제11부: 횡방향 진동 감도 시험 (폐지)|2014-12-29|2014-0934|기계융합산업표준과|김민우|
247|KS B 0713-2|진동 및 충격 픽업의 교정 방법 ― 제2부: 광절단법을 이용한 1차 충격 교정 (폐지)|2012-12-12|2012-0697|기계융합산업표준과|김민우|
248|KS B 0713-3|진동 및 충격 픽업의 교정 방법 ― 제3부: 2차 진동 교정 (폐지)|2012-12-12|2012-0697|기계융합산업표준과|김민우|
249|KS B 0713-4|진동 및 충격 픽업의 교정 방법 ― 제4부: 2차 충격 교정 (폐지)|2012-12-12|2012-0697|기계융합산업표준과|김민우|
250|KS B 0713-6|진동 및 충격 픽업의 교정 방법 ― 제6부: 저주파수에서의 1차 진동 교정 (폐지)|2012-12-12|2012-0697|기계융합산업표준과|김민우|
251|KS B 0713-9|진동 및 충격 픽업의 교정 방법 ― 제9부: 위상각 비교에 의한 2차 진동 교정 (폐지)|2012-12-12|2012-0697|기계융합산업표준과|김민우|
252|KS B 0715|기계적 진동 - 손으로 전달되는 진동에 인간이 피폭된 경우에 대한 측정 및 평가 지침 (폐지)|2009-12-15|2009-0820|기계융합산업표준과|김민우|
253|KS B 0722|기계 진동 및 충격 ― z축 방향의 인체의 기계적 전달률 (폐지)|2012-12-12|2012-0697|기계융합산업표준과|김민우|
254|KS B 0726|기계 진동 및 충격 ― 건물의 민감한 장비에 대한 충격과 진동 영향의 측정 및 평가 (폐지)|2014-12-29|2014-0934|기계융합산업표준과|김민우|
255|KS B 0729|기계 진동 ― 평형잡기 ― 회전축과 부가물의 키(key) 규정 (폐지)|2014-12-29|2014-0934|기계융합산업표준과|김민우|
256|KS B 0732|기계 진동－손으로 전달된 진동 평가를 위한 공구 핸들에서의 진동과 작용력의 동시 측정 (폐지)|2013-12-03|2013-0663|기계융합산업표준과|강민구|
257|KS B 0800|고온 비커스 경도 시험 방법|2021-08-25|2021-0265|기계융합산업표준과|윤승환|
258|KS B 0801|금속 재료 인장 시험편|2022-08-16|2022-0229|기계융합산업표준과|윤승환|
259|KS B 0802|금속 재료 인장 시험 방법|2018-12-27|2018-0567|기계융합산업표준과|윤승환|
260|KS B 0803|금속 재료 굽힘 시험편 (폐지)|2001-04-11|2001-0218|기계융합산업표준과|윤승환|
261|KS B 0804|금속 재료 굽힘 시험|2021-08-25|2021-0265|기계융합산업표준과|윤승환|
262|KS B 0805|금속 재료의 브리넬 경도 시험 방법|2020-12-24|2020-0527|기계융합산업표준과|윤승환|
263|KS B 0806|금속 재료의 로크웰 경도 시험 방법|2020-12-24|2020-0527|기계융합산업표준과|윤승환|
264|KS B 0807|쇼어 경도 시험 방법|2019-10-25|2019-0317|기계융합산업표준과|윤승환|
265|KS B 0808|금속 재료 항절 시험편 (폐지)|2001-04-11|2001-0218|기계융합산업표준과|윤승환|
266|KS B 0809|금속 재료 충격 시험편|2021-08-25|2021-0265|기계융합산업표준과|윤승환|
267|KS B 0810|금속 재료 충격 시험 방법|2018-12-27|2018-0567|기계융합산업표준과|윤승환|
268|KS B 0811|금속 재료의 비커스 경도 시험 방법|2018-12-27|2018-0567|기계융합산업표준과|윤승환|
269|KS B 0812|에릭슨 시험 방법|2019-10-25|2019-0317|기계융합산업표준과|윤승환|
270|KS B 0813|초경 바이트 절삭 시험방법|2021-08-31|2021-0299|기계융합산업표준과|김민우|
271|KS B 0814|금속 재료의 인장 크리프 시험 방법|2021-08-25|2021-0265|기계융합산업표준과|윤승환|
272|KS B 0815|금속 재료의 인장 크리프 파단 시험 방법 (폐지)|2001-05-11|2001-0245|기계융합산업표준과|윤승환|
273|KS B 0816|침투 탐상 시험 방법 및침투 지시 모양의 분류|2021-03-25|2021-0061|기계융합산업표준과|김낙현|
274|KS B 0817|펄스 에코법에 의한 금속 재료의 초음파탐상검사에 대한 일반 규칙|2021-12-23|2021-0623|기계융합산업표준과|김낙현|
275|KS B 0818|초경합금 ― 항절력의 결정 (폐지)|2012-04-25|2012-0179|기계융합산업표준과|윤승환|
276|KS B 0819|침투 탐상 시험 방법 및 결함 지시 모양의 등급 분류 (폐지)|1978-11-15||기계융합산업표준과|김낙현|
277|KS B 0821|융착금속의 인장 및 충격시험|2017-09-19|2017-0377|기계융합산업표준과|양동학|
278|KS B 0822|용착 금속의 충격 시험 방법 (폐지)|1992-11-26||기계융합산업표준과|윤승환|
279|KS B 0823|용착 금속의 수소량 측정 방법 (폐지)|2001-01-16||기계융합산업표준과|양승배|
280|KS B 0824|용착 금속의 부식 시험 방법 (폐지)|1974-05-22||기계융합산업표준과|양승배|
281|KS B 0825|아크용접 이음의 한쪽 인장피로 시험방법|2021-12-30|2021-0665|기계융합산업표준과|양동학|
282|KS B 0826|용착 금속의 경도 시험방법|2021-12-30|2021-0665|기계융합산업표준과|양동학|
283|KS B 0827|초음파 탐상용 G 형 감도 표준 시험편 (STB-G) (폐지)|1996-12-31||기계융합산업표준과|양승배|
284|KS B 0828|강판 초음파 탐상용 N1 형 감도 표준 시험편 (STB-N1) (폐지)|1996-12-31||기계융합산업표준과|양승배|
285|KS B 0829|초음파 탐상용 A1 형 표준시험편 (STB-A1) (폐지)|1996-12-31||기계융합산업표준과|김낙현|
286|KS B 0830|초음파 경사각 탐삼용 A2 형 감도 표준 시험편 (STB-A2) (폐지)|1996-12-31||기계융합산업표준과|양승배|
287|KS B 0831|초음파 탐상 시험용 표준 시험편|2021-11-15|2021-0520|기계융합산업표준과|김낙현|
288|KS B 0832|금속 재료 용접부의 파괴 시험 — 굽힘 시험|2021-12-30|2021-0665|기계융합산업표준과|양동학|
289|KS B 0833|강의 맞대기 용접 이음-인장 시험 방법 (폐지)|2017-07-17|2017-0238|기계융합산업표준과|양동학|
290|KS B 0834|맞대기 용접 이음의 자유 굽힘 시험 방법 (폐지)|1995-10-30||기계융합산업표준과|양승배|
291|KS B 0835|맞대기 용접 이음의 로울러 굽힘 시험 방법 (폐지)|1995-10-30||기계융합산업표준과|양승배|
292|KS B 0836|맞대기 용접 이음의 노치 파단면 시험 방법 (폐지)|2001-01-16||기계융합산업표준과|양승배|
293|KS B 0837|맞대기 용접 이음의 반복 굽힘 시험 방법 (폐지)|2001-01-16||기계융합산업표준과|양승배|
294|KS B 0838|알루미늄관의 원둘레 용접부의 방사선 투과 시험 방법 (폐지)|2018-01-17|2018-0004|기계융합산업표준과|양동학|
295|KS B 0839|철근 콘크리트용 이형 봉강 가스 압접부에 대한 초음파탐상검사 방법 및 허용 기준|2021-12-23|2021-0623|기계융합산업표준과|양동학|
296|KS B 0841|금속 재료 용접부의 파괴 시험 — 십자 및 겹치기 이음 인장 시험|2021-08-30|2021-0294|기계융합산업표준과|양동학|
297|KS B 0842|측면 필릿 용접 이음의 전단 시험방법|2021-12-30|2021-0665|기계융합산업표준과|양동학|
298|KS B 0843|필렛 용접부의 파단면 시험 방법 (폐지)|2001-01-16||기계융합산업표준과|양승배|
299|KS B 0844|T 형 필렛 용접 이음의 굽힘 시험 방법 (폐지)|2013-12-18|2013-0731|기계융합산업표준과|양동학|
300|KS B 0845|강 용접 이음부의 방사선투과검사|2021-03-25|2021-0061|기계융합산업표준과|양동학|
301|KS B 0850|점 용접부의 검사 방법|2018-12-17|2018-0508|기계융합산업표준과|양동학|
302|KS B ISO14273|저항 용접 — 용접 파괴시험 — 저항 점 용접 및 프로젝션 용접이음의 인장전단시험에 대한 시험편 치수 및 절차|2021-12-30|2021-0665|기계융합산업표준과|양동학|
303|KS B 0852|저항 용접 — 용접 파괴시험 — 저항 점 용접 및 프로젝션용접 이음의 ＋자 인장시험에 대한 시험편 치수 및 절차|2021-12-30|2021-0665|기계융합산업표준과|양동학|
304|KS B 0853|점 용접 이음의 겉모양 시험 방법 (폐지)|1995-10-30||기계융합산업표준과|양승배|
305|KS B 0854|점 용접 이음의 단면 시험방법|2021-12-30|2021-0665|기계융합산업표준과|양동학|
306|KS B 0855|심용접 이음의 시험방법|2021-12-30|2021-0665|기계융합산업표준과|양동학|
307|KS B 0856|시임 용접부의 검사 방법 ( 경합금 ) (폐지)|1974-08-28||기계융합산업표준과|양승배|
308|KS B 0857|플래시 용접부의 검사 방법(강)|2021-12-30|2021-0665|기계융합산업표준과|양동학|
309|KS B 0858|슬리트형 용접 터짐 시험 방법 (폐지)|2001-01-16||기계융합산업표준과|양승배|
310|KS B 0859|전개식 필렛 용접 터짐 시험 방법 (폐지)|2001-01-16||기계융합산업표준과|양승배|
311|KS B 0860|둥근 봉형 용접 터짐 시험 방법 (폐지)|2001-01-16||기계융합산업표준과|양승배|
312|KS B 0861|용접 비이드의 굽힘 시험 방법 (폐지)|2001-01-16||기계융합산업표준과|양승배|
313|KS B 0862|용접 비이드의 노치 굽힘 시험 방법 (폐지)|2001-01-16||기계융합산업표준과|양승배|
314|KS B 0864|용접 구조물의 노치 인장 시험 방법 (폐지)|2001-01-16||기계융합산업표준과|양승배|
315|KS B 0865|용접 구조물의 노치 충격 시험 방법 (폐지)|2001-01-16||기계융합산업표준과|양승배|
316|KS B 0866|비이드 용접의 노치 굽힘 시험 방법 (폐지)|2001-01-16||기계융합산업표준과|양승배|
317|KS B 0867|겹치기 이음 용접 균열 시험방법|2021-12-30|2021-0665|기계융합산업표준과|양동학|
318|KS B 0869|U 형 용접 균열 시험 방법 (폐지)|2013-12-18|2013-0731|기계융합산업표준과|양동학|
319|KS B 0870|Y 형 용접 균열 시험 방법 (폐지)|2013-12-18|2013-0731|기계융합산업표준과|양동학|
320|KS B 0872|C형 지그 구속 맞대기 용접 균열 시험방법|2021-12-30|2021-0665|기계융합산업표준과|양동학|
321|KS B 0873|땜납의 젖음 시험방법|2021-08-30|2021-0294|기계융합산업표준과|양동학|
322|KS B 0874|경납땜 이음의 인장 및 전단 시험방법|2021-08-30|2021-0294|기계융합산업표준과|양동학|
323|KS B 0875|경납땜 이음의 인장 및 전단 시험편 (폐지)|1995-10-30||기계융합산업표준과|양승배|
324|KS B 0876|아아크 손 용접 작업 표준 ( 박강판 ) (폐지)|2001-01-16||기계융합산업표준과|양승배|
325|KS B 0877|가로놓기식 맞대기 용접 작업 표준 (폐지)|2001-01-16||기계융합산업표준과|양승배|
326|KS B 0878|서브머어지 아아크 용접 작업 표준 ( 박강판 ) (폐지)|2001-01-16||기계융합산업표준과|양승배|
327|KS B 0879|알루미늄의 불활성 가스 아크 용접 작업표준|2021-12-30|2021-0665|기계융합산업표준과|양동학|
328|KS B 0880|점 용접 작업 표준 ( 연강 ) (폐지)|1995-10-30||기계융합산업표준과|양승배|
329|KS B 0881|경납땜 이음의 인장 시험 방법 (폐지)|1995-10-30||기계융합산업표준과|양승배|
330|KS B 0882|점 용접 작업 표준 ( 알루미늄 및 알루미늄 합금 ) (폐지)|1995-10-30||기계융합산업표준과|양승배|
331|KS B 0883|용접부의 노내 응력 제거 방법|2021-12-30|2021-0665|기계융합산업표준과|양동학|
332|KS B 0884|용접부의 국부 가열 응력 제거 방법|2021-12-30|2021-0665|기계융합산업표준과|양동학|
333|KS B 0885|수동 용접 기술검정의 시험방법 및 판정기준|2018-11-29|2018-0462|기계융합산업표준과|양동학|
334|KS B 0886|알루미늄 용접 기술검정의 시험방법 및 판정기준|2021-12-30|2021-0665|기계융합산업표준과|양동학|
335|KS B 0887|경납땜 작업 표준|2021-12-30|2021-0665|기계융합산업표준과|양동학|
336|KS B 0888|배관 용접 이음부에 대한 비파괴검사|2020-11-17|2020-0373|기계융합산업표준과|양동학|
337|KS B 0889|탄소강의 마찰용접 작업표준|2017-09-19|2017-0377|기계융합산업표준과|양동학|
338|KS B 0891|피복 아크 용접봉의 필릿 용접 시험방법|2021-12-30|2021-0665|기계융합산업표준과|양동학|
339|KS B 0892|피복 아크 용접봉의 용착 속도 측정 방법|2021-12-30|2021-0665|기계융합산업표준과|양동학|
340|KS B 0893|용접 열영향부의 최고 경도 시험방법|2021-12-30|2021-0665|기계융합산업표준과|양동학|
341|KS B 0894|강 용접부의 초음파 자동탐상방법 (폐지)|2018-10-31|2018-0404|기계융합산업표준과|양동학|
342|KS B 0895|연강용 피복 아아크 용접봉의 작업성 (폐지)|2001-01-16||기계융합산업표준과|양승배|
343|KS B 0896|페라이트계 강 용접 이음부에 대한 초음파탐상검사|2020-11-17|2020-0373|기계융합산업표준과|양동학|
344|KS B 0897|알루미늄 판의 맞대기 용접 이음부에 대한 횡파 경사각 빔을 사용한 초음파탐상검사|2020-11-17|2020-0373|기계융합산업표준과|양동학|
345|KS B 0898|벤튜리관에 의한 유량 측정 방법 (폐지)|1995-10-30||기계융합산업표준과|양승배|
346|KS B 0899|전자 유량계에 의한 유량 측정 방법 (폐지)|1995-12-04||기계융합산업표준과|양승배|
347|KS B 0901|널링|2017-11-10|2017-0506|기계융합산업표준과|양동학|
348|KS B 0902|T 홈 (폐지)|2004-04-16|2004-0125|기계융합산업표준과|양승배|
349|KS B 0903|용접부-작업자세-경사와 회전 각도의 정의 (폐지)|2013-12-18|2013-0731|기계융합산업표준과|양동학|
350|KS B 0904|T 홈의 간격 (폐지)|2004-04-16|2004-0125|기계융합산업표준과|양승배|
351|KS B 0905|조임용 부품 - 인수검사 (폐지)|2007-09-18|2007-0666|기계융합산업표준과|양승배|
352|KS B 0906|용접의 품질 요구사항 — 금속 재료의 저항 용접 — 제1부: 포괄적 품질 요구사항|2021-12-30|2021-0665|기계융합산업표준과|양동학|
353|KS B 0907|용접의 품질 요구사항 — 금속 재료의 저항 용접 — 제2부: 기본적 품질 요구사항|2021-12-30|2021-0665|기계융합산업표준과|양동학|
354|KS B 0908|용접 — 전자 빔 용접기에 대한 성능검사 — 제1부: 원리와 성능검사 조건|2021-12-30|2021-0665|기계융합산업표준과|양동학|
355|KS B 0909|용접 — 전자 빔 용접기에 대한 성능검사 — 제2부: 가속 전압 특성 측정|2021-08-30|2021-0294|기계융합산업표준과|양동학|
356|KS B 0910|용접 — 전자 빔 용접기에 대한 성능검사 — 제3부: 빔 전류 특성의 측정|2021-08-30|2021-0294|기계융합산업표준과|양동학|
357|KS B 0911|용접 — 전자 빔 용접기에 대한 성능검사 — 제4부: 용접 속도 측정|2021-08-30|2021-0294|기계융합산업표준과|양동학|
358|KS B 0912|용접 — 전자 빔 용접기에 대한 성능검사 — 제5부: 흔들림 정밀도 측정|2021-08-30|2021-0294|기계융합산업표준과|양동학|
359|KS B 0913|용접 — 전자 빔 용접기에 대한 성능검사 — 제6부: 초점 위치 안정도 측정|2021-08-30|2021-0294|기계융합산업표준과|양동학|
360|KS B 0951|철강 용접부의 계장화 압입시험- 잔류응력 측정|2018-12-27|2018-0567|기계융합산업표준과|윤승환|
361|KS B 0952|용접재료―치수, 허용차, 제품의 상태, 표시 및 포장|2017-09-19|2017-0377|기계융합산업표준과|양동학|
362|KS B 0953|맞대기 압접 이음의 시험방법|2017-09-19|2017-0377|기계융합산업표준과|양동학|
363|KS B 0954|용접 후 열처리방법|2017-09-19|2017-0377|기계융합산업표준과|양동학|
